"wild.west.sample.freq" "wild.east.sample.freq" "wild.center.sample.freq"
"chr2_76817074" 0 0.2 0
"chr2_76892310" 0 0 0
"chr2_76987073" 0.2 0.25 0.1
"chr2_77044850" 0 0 0.333333333333333
"chr2_77274222" 0 0 0
"chr2_77308844" 0 0 0
"chr2_77315262" 0.333333333333333 0 0
"chr2_77660987" 0 0 0.0833333333333333
"chr2_77741942" 0 0 0
"chr2_77745292" 0 0 0
"chr2_77957862" 0.142857142857143 0 0.0833333333333333
"chr2_78164623" 0.5 0 0.428571428571429
"chr2_78317806" 0.333333333333333 0 0.444444444444444
"chr2_78345827" 0 0 0
"chr2_78352046" 0 0 0
"chr2_78380780" 0 0 0.333333333333333
"chr2_78538901" 0 0 0
"chr2_78552053" 0 0.2 0
"chr2_78576441" 0.166666666666667 0 0
"chr2_79170191" 0 0.2 0
"chr2_79172814" 0 0 0.25
"chr2_79192777" 0 0 0.142857142857143
"chr2_79364440" 0 0 0
"chr2_79412674" 0 0 0
"chr2_79419235" 0 0 0
"chr2_7962221" 0 0 0
"chr2_79881597" 0.5 0 0.1
"chr2_79935033" 0 0 0
"chr2_8014187" 0.333333333333333 0 0
"chr2_80240439" 0 0 0
"chr2_80371281" 0 0 0.25
"chr2_80531527" 0 0 0
"chr2_80540620" 0 0 0
"chr2_80549068" 0 0 0
"chr2_80923387" 0 0 0
"chr2_81176713" 0 0 0
"chr2_81196117" 0 0 0
"chr2_81593944" 0 0.166666666666667 0
"chr2_81638938" 0 0 0.363636363636364
"chr2_81804164" 0 0.2 0.5
"chr2_8189001" 0 0 0
"chr2_81937984" 0 0 0
"chr2_81979201" 0 0 0.416666666666667
"chr2_82213682" 0 0 0
"chr2_82275619" 0.4 0.333333333333333 0.416666666666667
"chr2_82526378" 0.4 0 0.25
"chr2_82612444" 0.333333333333333 0.166666666666667 0.1
"chr2_8273362" 0.166666666666667 0 0
"chr2_82817144" 0 0 0.166666666666667
"chr2_83005535" 0 0 0.1
"chr2_83207854" 0 0 0
"chr2_83213806" 0 0 0
"chr2_832227" 0 0.2 0
"chr2_83282740" 0 0 0.2
"chr2_83341149" 0.333333333333333 0.166666666666667 0
"chr2_83458880" 0 0 0
"chr2_83476115" 0 0 0
"chr2_8401455" 0.166666666666667 0 0.1
"chr2_84273409" 0 0 0
"chr2_84319166" 0.428571428571429 0.2 0.111111111111111
"chr2_84461890" 0 0.166666666666667 0.375
"chr2_84571710" 0 0 0
"chr2_85509209" 0 0 0
"chr2_85650129" 0 0 0.1
"chr2_85800350" 0 0.4 0.5
"chr2_85851249" 0 0 0.333333333333333
"chr2_85993879" 0.5 0 0.25
"chr2_86038663" 0 0 0
"chr2_86069824" 0.4 0.166666666666667 0
"chr2_86630309" 0 0 0
"chr2_86721163" 0 0 0
"chr2_87102678" 0 0 0
"chr2_87143496" 0 0 0.444444444444444
"chr2_87374172" 0 0.333333333333333 0.444444444444444
"chr2_87449108" 0 0.25 0
"chr2_87477077" 0 0.333333333333333 0.4
"chr2_8748407" 0 0 0
"chr2_87533967" 0 0 0
"chr2_87541362" 0 0.166666666666667 0
"chr2_87670611" 0 0 0.375
"chr2_87762567" 0 0 0
"chr2_88210998" 0 0 0
"chr2_88573693" 0.2 0 0.142857142857143
"chr2_88739274" 0 0 0
"chr2_88981541" 0.25 0.166666666666667 0
"chr2_89034538" 0 0 0
"chr2_89256399" 0 0.166666666666667 0
"chr2_89279547" 0 0 0
"chr2_89410557" 0 0 0.222222222222222
"chr2_89520318" 0 0 0
"chr2_89538677" 0 0 0
"chr2_89772737" 0 0 0
"chr2_89794190" 0 0 0
"chr2_89798672" 0.5 0 0.222222222222222
"chr2_89849635" 0 0 0
"chr2_89890536" 0 0 0
"chr2_90639510" 0 0 0.0909090909090909
"chr2_90781179" 0.285714285714286 0 0
"chr2_90913840" 0 0 0
"chr2_91002849" 0 0 0
"chr2_91457440" 0 0.166666666666667 0.3
"chr2_91462487" 0 0.166666666666667 0.181818181818182
"chr2_9179078" 0 0 0
"chr2_91932361" 0 0 0
"chr2_92071623" 0.5 0 0.0833333333333333
"chr2_92123272" 0 0 0
"chr2_92209718" 0.4 0 0.125
"chr2_92404390" 0 0 0
"chr2_92565613" 0 0.25 0
"chr2_92840416" 0 0 0.4
"chr2_93240660" 0.4 0.5 0.363636363636364
"chr2_93259509" 0 0.4 0.111111111111111
"chr2_93335207" 0 0.2 0.111111111111111
"chr2_93399124" 0.333333333333333 0 0.2
"chr2_93503136" 0 0 0
"chr2_93577388" 0 0 0.285714285714286
"chr2_93616438" 0 0.2 0
"chr2_93691153" 0 0 0
"chr2_93697383" 0 0 0
"chr2_93791227" 0 0 0.111111111111111
"chr2_93798067" 0 0.333333333333333 0.142857142857143
"chr2_93924447" 0 0.25 0.222222222222222
"chr2_9401185" 0 0 0
"chr2_94191735" 0.166666666666667 0 0.1
"chr2_94214697" 0 0 0
"chr2_94507180" 0 0 0
"chr2_94557291" 0 0 0.1
"chr2_94738340" 0 0 0
"chr2_95190483" 0 0 0
"chr2_95335787" 0 0 0.3
"chr2_9541194" 0 0 0
"chr2_9561377" 0 0 0
"chr2_95892977" 0 0 0
"chr2_9598669" 0.166666666666667 0 0
"chr2_96358266" 0.166666666666667 0 0.25
"chr2_96815175" 0 0 0
"chr2_97076577" 0 0.25 0.0833333333333333
"chr2_9708487" 0 0 0
"chr2_97354073" 0.4 0.2 0.111111111111111
"chr2_97577543" 0 0 0
"chr2_98045943" 0 0 0
"chr2_98357848" 0 0 0
"chr2_98678460" 0 0 0
"chr2_99068335" 0 0.25 0
"chr2_99186008" 0.2 0 0.2
"chr2_99299276" 0 0 0
"chr2_9931699" 0 0.166666666666667 0.2
"chr2_99340822" 0 0 0.125
"chr2_99743052" 0.142857142857143 0 0
"chr2_99937718" 0.5 0.25 0.375
"chr2_99980514" 0 0 0
"chr3_100527949" 0.25 0 0
"chr3_100649674" 0.2 0 0
"chr3_100926478" 0 0 0
"chr3_100955307" 0 0 0
"chr3_10118324" 0 0 0.125
"chr3_101352979" 0 0 0.1
"chr3_101403450" 0 0 0.25
"chr3_101462748" 0 0 0
"chr3_101577287" 0 0.333333333333333 0.2
"chr3_101623536" 0 0 0.5
"chr3_102020565" 0 0 0
"chr3_102305127" 0 0 0
"chr3_102349316" 0 0 0
"chr3_10237279" 0 0 0
"chr3_102415455" 0 0 0.111111111111111
"chr3_102465203" 0.25 0.2 0.444444444444444
"chr3_102650990" 0 0 0.125
"chr3_103156092" 0.333333333333333 0.25 0.4
"chr3_103393508" 0 0.25 0.181818181818182
"chr3_103462987" 0 0.25 0
"chr3_103561682" 0.2 0 0.111111111111111
"chr3_10360895" 0 0 0
"chr3_103634105" 0 0 0
"chr3_103762975" 0 0 0
"chr3_104174627" 0 0 0
"chr3_104781942" 0 0 0
"chr3_104822871" 0 0 0.285714285714286
"chr3_104880496" 0 0 0
"chr3_104951678" 0 0 0
"chr3_105253916" 0 0 0.1
"chr3_105464132" 0 0 0
"chr3_105512894" 0.5 0 0
"chr3_105617075" 0 0 0
"chr3_105618904" 0 0 0
"chr3_105886993" 0 0 0
"chr3_105951457" 0 0 0
"chr3_105994278" 0.166666666666667 0 0
"chr3_106162286" 0.2 0 0
"chr3_106380440" 0 0 0
"chr3_106410867" 0 0 0.111111111111111
"chr3_106588889" 0 0 0
"chr3_106728677" 0 0 0
"chr3_107047609" 0 0.5 0
"chr3_107098260" 0 0 0
"chr3_107124822" 0.2 0.5 0
"chr3_107357902" 0 0 0
"chr3_107389004" 0 0 0
"chr3_107485551" 0 0 0
"chr3_107506277" 0 0 0
"chr3_107685727" 0 0 0
"chr3_10771127" 0.333333333333333 0 0
"chr3_107859746" 0 0 0
"chr3_108007176" 0.25 0 0
"chr3_108332562" 0 0 0
"chr3_10836319" 0.5 0 0.222222222222222
"chr3_108365149" 0 0 0
"chr3_108584342" 0 0 0
"chr3_108660323" 0.333333333333333 0 0
"chr3_109006930" 0.333333333333333 0 0
"chr3_109052140" 0 0 0
"chr3_109600366" 0 0 0
"chr3_109906510" 0 0.4 0.454545454545455
"chr3_110006881" 0 0 0.0909090909090909
"chr3_110402309" 0 0 0
"chr3_110409170" 0 0 0
"chr3_110686849" 0 0 0
"chr3_110826902" 0 0 0
"chr3_110882968" 0 0.25 0
"chr3_111010694" 0 0 0
"chr3_111179699" 0 0 0
"chr3_111358624" 0 0 0
"chr3_111574228" 0.2 0 0
"chr3_111774808" 0 0 0
"chr3_111872598" 0 0 0
"chr3_111918708" 0 0 0
"chr3_111984793" 0.285714285714286 0 0
"chr3_11207589" 0 0.5 0.272727272727273
"chr3_112347055" 0 0 0
"chr3_112509411" 0 0 0
"chr3_112708518" 0 0 0
"chr3_112743168" 0 0 0
"chr3_113474201" 0.5 0 0
"chr3_113544619" 0 0 0
"chr3_113709868" 0 0 0
"chr3_113880077" 0 0 0.272727272727273
"chr3_113906826" 0 0 0
"chr3_113956579" 0 0 0
"chr3_113991062" 0 0 0
"chr3_114031019" 0 0 0
"chr3_114200888" 0 0 0
"chr3_114249553" 0 0 0.363636363636364
"chr3_114431296" 0 0 0
"chr3_114460747" 0 0 0
"chr3_114480334" 0 0 0
"chr3_114491281" 0 0 0
"chr3_114561400" 0 0 0
"chr3_114577401" 0 0 0
"chr3_114796628" 0 0.166666666666667 0.333333333333333
"chr3_115046686" 0 0 0
"chr3_115065070" 0 0 0
"chr3_115365885" 0 0 0
"chr3_116192005" 0 0 0.111111111111111
"chr3_116308956" 0 0 0
"chr3_116342815" 0.166666666666667 0.166666666666667 0.25
"chr3_116367497" 0 0 0.222222222222222
"chr3_116521231" 0 0.25 0.111111111111111
"chr3_116676201" 0.2 0 0.1
"chr3_116698389" 0 0 0
"chr3_117168772" 0 0 0
"chr3_117352893" 0 0 0
"chr3_117861717" 0 0 0
"chr3_117871620" 0 0.25 0
"chr3_118572071" 0 0 0
"chr3_118674904" 0 0 0
"chr3_118902611" 0.333333333333333 0 0.111111111111111
"chr3_119224350" 0 0 0
"chr3_119382968" 0.4 0 0
"chr3_119506142" 0 0 0.1
"chr3_119509779" 0 0 0
"chr3_119581752" 0 0 0
"chr3_119788119" 0.4 0 0.285714285714286
"chr3_12057919" 0 0.5 0.4
"chr3_120597943" 0.428571428571429 0 0.272727272727273
"chr3_12072907" 0.4 0.25 0.5
"chr3_12076662" 0 0.2 0
"chr3_120970900" 0 0 0
"chr3_121039403" 0.5 0 0.5
"chr3_121383557" 0 0 0
"chr3_121503597" 0 0 0
"chr3_121611516" 0 0 0
"chr3_121890429" 0 0.333333333333333 0
"chr3_121894051" 0 0 0
"chr3_121915535" 0 0 0
"chr3_122114611" 0 0.166666666666667 0
"chr3_122196260" 0.333333333333333 0 0.333333333333333
"chr3_122327224" 0.142857142857143 0 0
"chr3_122334943" 0 0 0.0833333333333333
"chr3_122823965" 0 0.166666666666667 0.454545454545455
"chr3_123283497" 0 0 0
"chr3_123321936" 0 0 0
"chr3_123555426" 0 0.5 0
"chr3_123616530" 0.333333333333333 0.25 0
"chr3_123632842" 0 0 0
"chr3_124285420" 0 0 0.375
"chr3_124292947" 0 0 0
"chr3_124607056" 0 0 0.1
"chr3_125105146" 0 0 0
"chr3_125107944" 0 0 0.333333333333333
"chr3_125233603" 0 0.166666666666667 0.111111111111111
"chr3_125287630" 0.2 0 0.2
"chr3_125413608" 0 0.2 0.25
"chr3_125737785" 0 0 0.272727272727273
"chr3_125822204" 0 0 0
"chr3_125926062" 0 0.2 0.363636363636364
"chr3_126000026" 0 0 0.272727272727273
"chr3_126022518" 0.285714285714286 0.2 0.454545454545455
"chr3_126229226" 0.4 0 0
"chr3_126314654" 0.4 0 0
"chr3_126505860" 0 0 0
"chr3_126669389" 0 0 0.285714285714286
"chr3_126726176" 0.25 0 0
"chr3_126748537" 0 0 0.1
"chr3_126763563" 0 0 0
"chr3_126859346" 0 0 0
"chr3_126865642" 0 0 0
"chr3_126923044" 0 0 0
"chr3_127506801" 0 0 0.0909090909090909
"chr3_127782256" 0 0 0
"chr3_127838713" 0 0 0.181818181818182
"chr3_128275112" 0 0 0
"chr3_128422362" 0 0 0
"chr3_128468591" 0 0 0
"chr3_128492509" 0 0 0
"chr3_128499833" 0 0 0
"chr3_128730740" 0 0 0.272727272727273
"chr3_128747532" 0 0 0
"chr3_128936408" 0 0.166666666666667 0
"chr3_129026875" 0 0 0
"chr3_129039367" 0.5 0 0
"chr3_129298160" 0.333333333333333 0.5 0.285714285714286
"chr3_129353318" 0 0 0
"chr3_129390060" 0 0 0
"chr3_129603568" 0 0 0
"chr3_129903729" 0.2 0 0.142857142857143
"chr3_130419509" 0 0 0
"chr3_130762732" 0 0 0
"chr3_131176656" 0 0 0.125
"chr3_131251043" 0 0.2 0.416666666666667
"chr3_131456464" 0.25 0 0.375
"chr3_131490549" 0.2 0.5 0.272727272727273
"chr3_13215899" 0 0 0
"chr3_132309458" 0 0 0
"chr3_13242966" 0.142857142857143 0 0
"chr3_132544993" 0 0 0
"chr3_132730843" 0 0 0
"chr3_132774978" 0.25 0.5 0.272727272727273
"chr3_132776914" 0 0 0
"chr3_132815136" 0 0 0
"chr3_132877996" 0 0 0
"chr3_133030057" 0 0 0
"chr3_133034436" 0.333333333333333 0 0.333333333333333
"chr3_133199433" 0 0 0
"chr3_134019511" 0 0 0.4
"chr3_134569812" 0 0 0
"chr3_13457845" 0.2 0 0.454545454545455
"chr3_134593549" 0 0 0
"chr3_13466026" 0 0 0
"chr3_134679837" 0 0 0.125
"chr3_13486675" 0 0 0
"chr3_134945250" 0 0 0.2
"chr3_135464778" 0.2 0.2 0
"chr3_135655914" 0.5 0.25 0.125
"chr3_135737259" 0.4 0.5 0
"chr3_135790007" 0.285714285714286 0 0.3
"chr3_136199110" 0 0 0
"chr3_136655953" 0 0 0
"chr3_137026756" 0.333333333333333 0.333333333333333 0.111111111111111
"chr3_137285277" 0 0 0
"chr3_137288242" 0.4 0.5 0.363636363636364
"chr3_137654622" 0 0 0.181818181818182
"chr3_137971261" 0 0.166666666666667 0.3
"chr3_138124452" 0 0.333333333333333 0.4
"chr3_138127767" 0 0 0
"chr3_138312322" 0 0 0.166666666666667
"chr3_138319350" 0 0 0.2
"chr3_138341848" 0 0.166666666666667 0.444444444444444
"chr3_138475815" 0 0 0
"chr3_138533834" 0 0 0.1
"chr3_138536373" 0.166666666666667 0.2 0.3
"chr3_138790504" 0 0.2 0.0833333333333333
"chr3_138814697" 0 0 0
"chr3_138822632" 0 0.25 0
"chr3_139126487" 0.25 0 0
"chr3_13928648" 0 0 0
"chr3_139449080" 0 0.166666666666667 0.3
"chr3_13971199" 0.333333333333333 0 0.25
"chr3_139782512" 0.2 0 0
"chr3_14008221" 0.142857142857143 0 0
"chr3_140082514" 0 0 0
"chr3_140203808" 0.285714285714286 0.166666666666667 0
"chr3_140441794" 0 0 0
"chr3_140508394" 0 0.166666666666667 0
"chr3_14051004" 0.25 0 0
"chr3_140563151" 0 0 0.25
"chr3_140605909" 0 0 0
"chr3_140680446" 0 0 0
"chr3_14085512" 0 0 0.333333333333333
"chr3_141025911" 0 0 0
"chr3_141099658" 0 0 0
"chr3_141212779" 0.333333333333333 0 0.142857142857143
"chr3_141279564" 0 0 0
"chr3_141664843" 0 0.333333333333333 0.375
"chr3_14181989" 0 0 0
"chr3_142136638" 0 0 0
"chr3_142138629" 0 0.333333333333333 0.111111111111111
"chr3_142141375" 0 0 0
"chr3_142233602" 0.285714285714286 0 0.181818181818182
"chr3_142430971" 0 0 0
"chr3_142564628" 0 0 0
"chr3_142715310" 0 0.2 0.25
"chr3_143189784" 0 0 0
"chr3_143202233" 0 0 0
"chr3_143411115" 0 0 0
"chr3_143457249" 0 0 0.166666666666667
"chr3_143554400" 0 0 0
"chr3_143660526" 0 0 0
"chr3_143727303" 0 0 0
"chr3_143820824" 0.142857142857143 0 0
"chr3_143864338" 0.2 0 0
"chr3_143991056" 0 0 0
"chr3_144012680" 0.333333333333333 0 0.125
"chr3_144140177" 0 0 0.125
"chr3_144166004" 0.142857142857143 0 0.333333333333333
"chr3_144251674" 0.166666666666667 0.4 0
"chr3_144254843" 0.166666666666667 0 0
"chr3_144337475" 0.2 0.333333333333333 0
"chr3_14434156" 0 0 0
"chr3_144361545" 0.2 0 0
"chr3_144737663" 0.4 0.25 0.125
"chr3_144749298" 0 0 0
"chr3_145011386" 0 0.333333333333333 0.454545454545455
"chr3_145029220" 0.333333333333333 0 0
"chr3_145080920" 0 0.2 0
"chr3_145554369" 0 0 0.25
"chr3_145608179" 0 0 0
"chr3_145969555" 0 0 0
"chr3_146016351" 0.5 0 0.25
"chr3_146024120" 0.428571428571429 0 0
"chr3_146069034" 0.333333333333333 0 0.0909090909090909
"chr3_146177217" 0.166666666666667 0 0.1
"chr3_146179369" 0 0 0.428571428571429
"chr3_146326589" 0.166666666666667 0 0
"chr3_146338914" 0 0 0
"chr3_146639952" 0 0 0
"chr3_146751602" 0 0 0
"chr3_146817687" 0 0 0
"chr3_146824551" 0 0 0
"chr3_146947893" 0 0.2 0
"chr3_147005511" 0 0.166666666666667 0
"chr3_147672879" 0 0.25 0
"chr3_1481456" 0 0 0
"chr3_148170637" 0.142857142857143 0 0
"chr3_148173867" 0 0 0.0909090909090909
"chr3_148550551" 0.166666666666667 0 0
"chr3_148799671" 0 0 0.363636363636364
"chr3_148882333" 0.142857142857143 0 0.181818181818182
"chr3_149074215" 0 0 0.1
"chr3_149111862" 0 0 0.285714285714286
"chr3_149196017" 0 0 0
"chr3_14939944" 0 0 0
"chr3_149601199" 0 0.2 0.25
"chr3_149973314" 0 0 0
"chr3_150073550" 0 0 0
"chr3_150225395" 0.166666666666667 0.166666666666667 0
"chr3_150264121" 0 0 0
"chr3_150320898" 0 0 0
"chr3_151302087" 0 0 0
"chr3_151312686" 0 0.2 0.454545454545455
"chr3_151535219" 0.285714285714286 0 0.222222222222222
"chr3_151593996" 0 0 0
"chr3_152170534" 0 0 0
"chr3_152288606" 0 0 0.2
"chr3_152298164" 0 0.166666666666667 0
"chr3_152383661" 0 0 0
"chr3_152449633" 0 0 0
"chr3_152658529" 0 0 0
"chr3_152701739" 0 0 0
"chr3_152726591" 0 0 0
"chr3_152799228" 0 0 0
"chr3_152907466" 0 0 0
"chr3_152985104" 0 0 0
"chr3_153266886" 0 0 0
"chr3_153280436" 0 0 0
"chr3_153293932" 0 0 0
"chr3_153371701" 0 0 0
"chr3_153395635" 0 0 0
"chr3_153637757" 0 0 0
"chr3_153883205" 0 0 0
"chr3_153917937" 0 0 0
"chr3_153998599" 0.25 0.166666666666667 0.444444444444444
"chr3_154744321" 0 0 0
"chr3_154837249" 0 0 0.222222222222222
"chr3_154849281" 0 0 0
"chr3_154916860" 0 0.2 0
"chr3_154984624" 0 0 0
"chr3_155096372" 0.4 0 0
"chr3_155393411" 0 0 0.111111111111111
"chr3_155931765" 0.25 0 0
"chr3_155951107" 0.333333333333333 0 0
"chr3_155956416" 0.25 0 0
"chr3_156008455" 0 0.2 0
"chr3_156113709" 0 0 0
"chr3_156197533" 0.5 0 0
"chr3_156308282" 0 0.25 0
"chr3_156708733" 0.25 0 0
"chr3_156784417" 0 0 0
"chr3_156862891" 0 0 0
"chr3_156887325" 0 0 0
"chr3_157076567" 0 0 0.111111111111111
"chr3_157202344" 0 0 0
"chr3_157230678" 0 0 0.0909090909090909
"chr3_157340441" 0 0 0
"chr3_157503586" 0.4 0 0
"chr3_157697472" 0 0 0
"chr3_157745990" 0 0 0
"chr3_15795854" 0 0 0
"chr3_158010004" 0.166666666666667 0 0.2
"chr3_15884924" 0.5 0 0.2
"chr3_159008213" 0.25 0 0
"chr3_159044136" 0.4 0.2 0
"chr3_159127459" 0.4 0.2 0
"chr3_15959641" 0 0.166666666666667 0.1
"chr3_159602600" 0 0 0.0833333333333333
"chr3_159606148" 0 0 0
"chr3_159847580" 0.2 0 0
"chr3_159886770" 0.2 0 0
"chr3_159888855" 0 0 0
"chr3_160029687" 0 0 0
"chr3_16049042" 0 0 0
"chr3_160877892" 0 0 0
"chr3_160941422" 0 0 0
"chr3_161300132" 0 0 0
"chr3_161339573" 0 0 0.25
"chr3_161507845" 0 0 0
"chr3_161706836" 0.428571428571429 0.166666666666667 0.1
"chr3_161777707" 0 0 0
"chr3_162012822" 0 0 0.0909090909090909
"chr3_162026025" 0 0.25 0.1
"chr3_162444007" 0.2 0 0
"chr3_16265836" 0 0 0
"chr3_162780550" 0.166666666666667 0 0
"chr3_162989144" 0 0 0
"chr3_163037378" 0 0 0
"chr3_163047107" 0 0 0.0909090909090909
"chr3_163129365" 0 0 0
"chr3_163189901" 0 0 0
"chr3_163400891" 0 0 0
"chr3_163496041" 0.285714285714286 0 0
"chr3_163539177" 0 0 0
"chr3_163607150" 0.4 0 0
"chr3_163610555" 0 0 0
"chr3_163646484" 0 0 0
"chr3_163658433" 0.166666666666667 0 0
"chr3_163680020" 0 0.166666666666667 0
"chr3_16371427" 0 0.4 0.333333333333333
"chr3_163794310" 0 0 0.1
"chr3_163921275" 0 0 0.111111111111111
"chr3_164239402" 0 0 0
"chr3_164602035" 0.166666666666667 0 0
"chr3_164606359" 0 0 0
"chr3_164790682" 0 0.5 0
"chr3_1648226" 0 0 0
"chr3_164839606" 0 0.4 0.1
"chr3_164960330" 0 0 0.142857142857143
"chr3_165027284" 0 0.2 0
"chr3_165033125" 0 0 0.1
"chr3_165092033" 0.25 0 0
"chr3_165095032" 0 0.25 0
"chr3_165430295" 0 0 0
"chr3_165478436" 0.4 0 0
"chr3_165696616" 0 0.166666666666667 0.444444444444444
"chr3_1660145" 0 0 0.181818181818182
"chr3_166224548" 0 0 0
"chr3_166394037" 0.2 0.2 0
"chr3_166535481" 0.25 0.5 0
"chr3_166553490" 0 0.166666666666667 0.0909090909090909
"chr3_166673409" 0 0 0
"chr3_16681183" 0 0 0
"chr3_16683900" 0 0 0
"chr3_16728246" 0 0 0
"chr3_16745976" 0 0.4 0
"chr3_167500444" 0.5 0.2 0
"chr3_167819131" 0.166666666666667 0.166666666666667 0
"chr3_167933084" 0.285714285714286 0 0
"chr3_168055816" 0 0 0
"chr3_168111927" 0 0 0
"chr3_168204591" 0 0 0
"chr3_168531062" 0 0 0.25
"chr3_1686965" 0 0 0.5
"chr3_168847578" 0 0 0.1
"chr3_169007517" 0.333333333333333 0 0
"chr3_1693077" 0.333333333333333 0.5 0
"chr3_169391812" 0.333333333333333 0 0.0833333333333333
"chr3_169562079" 0 0 0
"chr3_169650925" 0 0 0
"chr3_169678131" 0 0 0.2
"chr3_169760171" 0 0.2 0
"chr3_169789867" 0 0 0
"chr3_169813819" 0.333333333333333 0 0
"chr3_169819327" 0.25 0 0
"chr3_169896695" 0.4 0 0.333333333333333
"chr3_169947789" 0.25 0.333333333333333 0
"chr3_169994468" 0 0 0
"chr3_170000905" 0.25 0 0
"chr3_170167004" 0 0 0.375
"chr3_170279887" 0 0 0
"chr3_170372247" 0 0 0
"chr3_17045130" 0 0 0.166666666666667
"chr3_170523910" 0 0 0
"chr3_170547244" 0.4 0 0
"chr3_170714639" 0 0 0
"chr3_170850336" 0 0 0
"chr3_170951602" 0.333333333333333 0 0
"chr3_170953871" 0 0 0
"chr3_171136111" 0 0 0
"chr3_171179568" 0.285714285714286 0 0
"chr3_171309782" 0 0 0
"chr3_171470460" 0.2 0.4 0.25
"chr3_17147753" 0 0 0
"chr3_172087097" 0 0 0.111111111111111
"chr3_172120740" 0 0 0
"chr3_172151952" 0 0.2 0
"chr3_172203158" 0 0.25 0.111111111111111
"chr3_172212017" 0 0.4 0
"chr3_172221115" 0 0 0
"chr3_172224545" 0 0 0
"chr3_17222672" 0.333333333333333 0 0.25
"chr3_172250371" 0 0.166666666666667 0
"chr3_172258691" 0 0.5 0
"chr3_172371684" 0 0 0
"chr3_172445737" 0 0 0
"chr3_17245723" 0.142857142857143 0.166666666666667 0
"chr3_172525835" 0 0.166666666666667 0
"chr3_172571934" 0 0 0
"chr3_172598102" 0 0 0
"chr3_172700444" 0 0 0
"chr3_17285202" 0 0.333333333333333 0.5
"chr3_1731529" 0.333333333333333 0.25 0
"chr3_17326770" 0 0.4 0
"chr3_173285198" 0 0 0
"chr3_173313265" 0 0 0.0909090909090909
"chr3_173688454" 0.5 0.333333333333333 0
"chr3_173719668" 0 0 0.2
"chr3_173870696" 0 0 0.1
"chr3_173886780" 0 0.4 0.333333333333333
"chr3_174063891" 0 0 0
"chr3_174070030" 0 0 0
"chr3_174104990" 0.285714285714286 0 0
"chr3_174219150" 0 0 0.1
"chr3_174388730" 0 0 0
"chr3_174406025" 0 0 0.1
"chr3_174585287" 0 0 0
"chr3_17459952" 0 0.4 0
"chr3_174744185" 0 0 0.1
"chr3_174846021" 0 0 0
"chr3_174874989" 0 0 0
"chr3_174882730" 0 0 0
"chr3_175019558" 0.2 0.25 0
"chr3_175052067" 0 0 0.1
"chr3_175057345" 0 0 0
"chr3_175225411" 0.285714285714286 0.166666666666667 0.416666666666667
"chr3_17523874" 0.166666666666667 0 0
"chr3_175484849" 0.2 0.333333333333333 0.0833333333333333
"chr3_175514244" 0 0 0
"chr3_175597241" 0 0 0
"chr3_175966348" 0.166666666666667 0.166666666666667 0.454545454545455
"chr3_176019376" 0 0 0
"chr3_17609938" 0 0 0.272727272727273
"chr3_176374169" 0 0 0
"chr3_176462062" 0 0 0
"chr3_176723360" 0.142857142857143 0 0.444444444444444
"chr3_176924648" 0 0 0.363636363636364
"chr3_177000443" 0.166666666666667 0 0
"chr3_177214092" 0 0.4 0.363636363636364
"chr3_177309270" 0 0 0
"chr3_177517809" 0 0.5 0.363636363636364
"chr3_177682064" 0 0 0
"chr3_178247227" 0 0 0
"chr3_178333493" 0 0 0
"chr3_178478577" 0 0.333333333333333 0.333333333333333
"chr3_178584329" 0 0 0
"chr3_178618763" 0.2 0.166666666666667 0.4
"chr3_178767923" 0 0 0.333333333333333
"chr3_178778072" 0 0.4 0
"chr3_178838382" 0 0 0
"chr3_17904338" 0 0 0
"chr3_179050709" 0 0 0
"chr3_179075058" 0 0 0
"chr3_179087875" 0 0 0
"chr3_179161905" 0 0 0
"chr3_179164033" 0 0.5 0.25
"chr3_179210401" 0 0 0
"chr3_179243454" 0 0 0
"chr3_179405818" 0 0 0
"chr3_179609633" 0 0 0
"chr3_179833973" 0 0 0.125
"chr3_180333400" 0 0.166666666666667 0
"chr3_180381856" 0 0 0
"chr3_180411564" 0 0.25 0
"chr3_1808709" 0 0 0
"chr3_180932" 0 0 0
"chr3_180956400" 0 0 0
"chr3_181060271" 0 0 0
"chr3_181128245" 0.4 0 0
"chr3_181573433" 0 0 0
"chr3_181686251" 0 0 0.2
"chr3_181787706" 0.333333333333333 0 0
"chr3_181940013" 0 0 0.181818181818182
"chr3_181971865" 0 0 0
"chr3_182121798" 0 0 0.166666666666667
"chr3_182184224" 0.5 0 0
"chr3_182304880" 0.142857142857143 0 0
"chr3_182350851" 0 0 0.1
"chr3_182406062" 0 0 0
"chr3_182554340" 0 0 0
"chr3_18268897" 0 0.166666666666667 0
"chr3_182700517" 0 0 0
"chr3_182705660" 0.333333333333333 0 0
"chr3_182710976" 0 0 0
"chr3_182752343" 0 0 0
"chr3_182756498" 0 0 0
"chr3_182935269" 0 0 0.272727272727273
"chr3_183041553" 0 0 0
"chr3_183745545" 0 0 0
"chr3_184070750" 0.285714285714286 0.166666666666667 0.4
"chr3_184461545" 0 0 0
"chr3_184464509" 0 0 0
"chr3_184507366" 0.333333333333333 0.5 0.1
"chr3_184532445" 0.5 0.333333333333333 0
"chr3_18469935" 0 0.166666666666667 0
"chr3_18549333" 0 0.333333333333333 0
"chr3_185602334" 0 0.5 0
"chr3_185619910" 0.166666666666667 0.333333333333333 0.25
